molecule,method,n_layers,n_parameters,mean_grad_var,std_grad_var,mean_grad_norm,std_grad_norm,n_qubits,runtime_s
LiH,efficient_su2,36,888,0.00039252594937450004,0.0001010532213087337,0.594322436999713,0.01629301662223526,12,20.317912800004706
LiH,efficient_su2,37,912,0.0003398147446565955,0.00010170519018257412,0.6068816427366152,0.015968962350135563,12,20.14782940002624
LiH,efficient_su2,38,936,0.00049689156686833,9.987011211154255e-05,0.6128361589777603,0.014647482590280756,12,20.856236400082707
LiH,efficient_su2,39,960,0.00038134482386772213,9.996956736263389e-05,0.6241772109154008,0.01626971974846952,12,21.374678699998185
LiH,efficient_su2,40,984,0.0004428247330757175,0.00010130962861473203,0.6314610902922388,0.016752695123559282,12,21.960915299947374
LiH,efficient_su2,41,1008,0.0003814587509894893,9.608922159429828e-05,0.6398279153956197,0.01660781383555398,12,23.64136150002014
LiH,efficient_su2,42,1032,0.0005031862601452208,9.783761477776554e-05,0.6453723726619945,0.017635152981243282,12,22.770313000073656
LiH,efficient_su2,43,1056,0.0004895381342769966,9.670565243502898e-05,0.6536133502200877,0.016526502241730422,12,25.850463700015098
LiH,efficient_su2,44,1080,0.000455327876974971,9.809889672808162e-05,0.6597925547471017,0.017273248851468505,12,23.302784799947403
LiH,efficient_su2,45,1104,0.00048678043964414766,9.51436500142447e-05,0.671210732187379,0.015708991524758978,12,24.29577830003109
LiH,efficient_su2,46,1128,0.0002802252516266471,9.397892147542303e-05,0.6775168405173279,0.016416580612898954,12,24.372455699951388
LiH,efficient_su2,47,1152,0.0005124486189980445,9.460699103718822e-05,0.6836647778927825,0.016498741851475235,12,24.436955700046383
LiH,efficient_su2,48,1176,0.0004025527003702238,9.455127679213424e-05,0.6932971889322814,0.018007287008576643,12,24.904790300060995
LiH,efficient_su2,49,1200,0.00047397057597216524,9.204023667412448e-05,0.6985609583972764,0.01691487444827841,12,25.087495299987495
LiH,efficient_su2,50,1224,0.0003785011938734288,9.164748804471804e-05,0.703957179325961,0.016891891950988867,12,25.35455019993242
